data,dia_semana,numero_dia_semana,origem,familia_caixa,modelo_caixa,quantidade_caixas,registros_origem
2023-02-17,sexta-feira,4,PH UBAJARA,IFCO,6416,14.0,1
2023-02-17,sexta-feira,4,TREB. MINAS,IFCO,6416,1023.0,45
2023-02-17,sexta-feira,4,TREB. MINAS,IFCO,6424,2.0,2
2023-02-18,sábado,5,PH SUL (PF),HB,623,3080.0,9
2023-02-18,sábado,5,PH SUL (PF),IFCO,6416,618.0,12
2023-02-18,sábado,5,PH SUL (PF),IFCO,6424,2160.0,4
2023-02-18,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,10.0,1
2023-02-18,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,300.0,1
2023-02-18,sábado,5,TREB. MINAS,IFCO,6416,1804.0,61
2023-02-18,sábado,5,TREB. MINAS,IFCO,6424,184.0,9
2023-02-20,segunda-feira,0,PH SUL (PF),HB,623,1570.0,5
2023-02-20,segunda-feira,0,PH SUL (PF),IFCO,6416,245.0,7
2023-02-20,segunda-feira,0,PH SUL (PF),IFCO,6424,1121.0,2
2023-02-20,segunda-feira,0,TREB. MINAS,IFCO,6416,448.0,44
2023-02-20,segunda-feira,0,TREB. MINAS,IFCO,6424,95.0,31
2023-02-21,terça-feira,1,F. TAQUARIVAI,IFCO,6424,640.0,3
2023-02-21,terça-feira,1,PH SUL (PF),HB,623,830.0,2
2023-02-21,terça-feira,1,PH SUL (PF),IFCO,6416,1058.0,14
2023-02-21,terça-feira,1,PH SUL (PF),IFCO,6424,241.0,2
2023-02-21,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,1.0,1
2023-02-21,terça-feira,1,PH UBAJARA,IFCO,6416,1442.0,85
2023-02-21,terça-feira,1,PH UBAJARA,IFCO,6424,331.0,18
2023-02-21,terça-feira,1,PH UBAJARA,IFCO,NAO_INFORMADO,53.0,1
2023-02-21,terça-feira,1,TREB. CEAGESP,IFCO,6424,240.0,1
2023-02-21,terça-feira,1,TREB. MINAS,IFCO,6416,215.0,8
2023-02-22,quarta-feira,2,PH SUL (PF),IFCO,6416,777.0,14
2023-02-22,quarta-feira,2,PH SUL (PF),IFCO,6424,3432.0,7
2023-02-22,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2023-02-22,quarta-feira,2,PH UBAJARA,IFCO,6416,689.0,73
2023-02-22,quarta-feira,2,PH UBAJARA,IFCO,6424,75.0,8
2023-02-22,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,704.0,37
2023-02-22,quarta-feira,2,TREB. MINAS,IFCO,6416,306.0,38
2023-02-22,quarta-feira,2,TREB. MINAS,IFCO,6424,48.0,26
2023-02-23,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,74.0,30
2023-02-23,quinta-feira,3,PH SUL (PF),HB,623,640.0,2
2023-02-23,quinta-feira,3,PH SUL (PF),IFCO,6416,344.0,16
2023-02-23,quinta-feira,3,PH SUL (PF),IFCO,6424,3120.0,5
2023-02-23,quinta-feira,3,PH SUL (PF),IFCO,NAO_INFORMADO,4.0,1
2023-02-23,quinta-feira,3,PH UBAJARA,IFCO,6416,456.0,16
2023-02-23,quinta-feira,3,PH UBAJARA,IFCO,6424,48.0,1
2023-02-23,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,188.0,14
2023-02-23,quinta-feira,3,TREB. MINAS,IFCO,6416,786.0,33
2023-02-23,quinta-feira,3,TREB. MINAS,IFCO,6424,151.0,14
2023-02-24,sexta-feira,4,F. TAQUARIVAI,IFCO,6424,800.0,3
2023-02-24,sexta-feira,4,PH SUL (PF),HB,623,1340.0,2
2023-02-24,sexta-feira,4,PH SUL (PF),IFCO,6416,298.0,16
2023-02-24,sexta-feira,4,PH SUL (PF),IFCO,6424,3600.0,5
2023-02-24,sexta-feira,4,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,2
2023-02-24,sexta-feira,4,PH UBAJARA,IFCO,6416,13.0,3
2023-02-24,sexta-feira,4,TREB. MINAS,HB,NAO_INFORMADO,357.0,7
2023-02-24,sexta-feira,4,TREB. MINAS,IFCO,6416,658.0,32
2023-02-24,sexta-feira,4,TREB. MINAS,IFCO,6424,61.0,4
2023-02-25,sábado,5,PH CASCAVEL,IFCO,6424,440.0,4
2023-02-25,sábado,5,PH SUL (PF),HB,623,1350.0,3
2023-02-25,sábado,5,PH SUL (PF),IFCO,6416,1469.0,23
2023-02-25,sábado,5,PH SUL (PF),IFCO,6424,340.0,1
2023-02-25,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2023-02-25,sábado,5,PH UBAJARA,IFCO,6416,558.0,18
2023-02-25,sábado,5,PH UBAJARA,IFCO,6424,557.0,24
2023-02-25,sábado,5,TREB. MINAS,IFCO,6416,1115.0,54
2023-02-25,sábado,5,TREB. MINAS,IFCO,6424,102.0,9
2023-02-27,segunda-feira,0,F. TAQUARIVAI,HB,623,670.0,1
2023-02-27,segunda-feira,0,PH SUL (PF),HB,623,1550.0,5
2023-02-27,segunda-feira,0,PH SUL (PF),IFCO,6416,1046.0,13
2023-02-27,segunda-feira,0,PH SUL (PF),IFCO,6424,2560.0,4
2023-02-27,segunda-feira,0,PH SUL (PF),IFCO,NAO_INFORMADO,4.0,1
2023-02-27,segunda-feira,0,PH UBAJARA,IFCO,6416,441.0,48
2023-02-27,segunda-feira,0,PH UBAJARA,IFCO,6424,51.0,11
2023-02-27,segunda-feira,0,TREB. MINAS,IFCO,6416,634.0,44
2023-02-27,segunda-feira,0,TREB. MINAS,IFCO,6424,87.57142857142857,30
2023-02-28,terça-feira,1,PH SUL (PF),HB,623,870.0,4
2023-02-28,terça-feira,1,PH SUL (PF),IFCO,6416,1015.0,14
2023-02-28,terça-feira,1,PH SUL (PF),IFCO,6424,1120.0,4
2023-02-28,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2023-02-28,terça-feira,1,PH UBAJARA,IFCO,6416,942.0,58
2023-02-28,terça-feira,1,PH UBAJARA,IFCO,6424,222.0,14
2023-02-28,terça-feira,1,PH UBAJARA,IFCO,NAO_INFORMADO,49.0,1
2023-02-28,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,745.0,8
2023-02-28,terça-feira,1,TREB. MINAS,IFCO,6416,275.0,8
2023-02-28,terça-feira,1,TREB. MINAS,IFCO,6424,2.0,1
2023-03-01,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,12.0,6
2023-03-01,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,52.0,27
2023-03-01,quarta-feira,2,PH SUL (PF),HB,623,870.0,4
2023-03-01,quarta-feira,2,PH SUL (PF),IFCO,6416,1052.0,16
2023-03-01,quarta-feira,2,PH SUL (PF),IFCO,6424,560.0,2
2023-03-01,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,10.0,1
2023-03-01,quarta-feira,2,PH UBAJARA,IFCO,6416,627.0,65
2023-03-01,quarta-feira,2,PH UBAJARA,IFCO,6424,68.0,9
2023-03-01,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,233.0,13
2023-03-01,quarta-feira,2,TREB. MINAS,IFCO,6416,375.0,46
2023-03-01,quarta-feira,2,TREB. MINAS,IFCO,6424,138.0,37
2023-03-02,quinta-feira,3,F. TAQUARIVAI,HB,623,670.0,2
2023-03-02,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,12.0,2
2023-03-02,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,24.0,5
2023-03-02,quinta-feira,3,PH SUL (PF),HB,623,200.0,2
2023-03-02,quinta-feira,3,PH SUL (PF),IFCO,6416,112.0,8
2023-03-02,quinta-feira,3,PH SUL (PF),IFCO,6424,3200.0,6
2023-03-02,quinta-feira,3,PH UBAJARA,IFCO,6416,146.0,34
2023-03-02,quinta-feira,3,PH UBAJARA,IFCO,6424,66.0,11
2023-03-02,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,124.0,12
2023-03-02,quinta-feira,3,TREB. MINAS,IFCO,6416,1402.0,26
2023-03-02,quinta-feira,3,TREB. MINAS,IFCO,6424,2.0,1
2023-03-03,sexta-feira,4,F. TAQUARIVAI,IFCO,6424,640.0,3
2023-03-03,sexta-feira,4,PH SUL (PF),IFCO,6416,1192.0,21
2023-03-03,sexta-feira,4,PH SUL (PF),IFCO,6424,876.0,2
2023-03-03,sexta-feira,4,PH UBAJARA,IFCO,6416,360.0,13
2023-03-03,sexta-feira,4,PH UBAJARA,IFCO,6424,57.0,5
2023-03-03,sexta-feira,4,TREB. MINAS,IFCO,6416,827.0,34
2023-03-03,sexta-feira,4,TREB. MINAS,IFCO,6424,94.0,15
2023-03-04,sábado,5,F. TAQUARIVAI,HB,623,500.0,1
2023-03-04,sábado,5,PH CASCAVEL,IFCO,6424,160.0,1
2023-03-04,sábado,5,PH SUL (PF),HB,623,1340.0,3
2023-03-04,sábado,5,PH SUL (PF),IFCO,6416,1318.0,14
2023-03-04,sábado,5,PH SUL (PF),IFCO,6424,3330.0,7
2023-03-04,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,2.0,1
2023-03-04,sábado,5,TREB. MINAS,IFCO,6416,952.0,49
2023-03-04,sábado,5,TREB. MINAS,IFCO,6424,98.0,8
2023-03-06,segunda-feira,0,F. TAQUARIVAI,IFCO,6424,100.0,1
2023-03-06,segunda-feira,0,PH SUL (PF),HB,623,615.0,2
2023-03-06,segunda-feira,0,PH SUL (PF),IFCO,6416,1002.0,13
2023-03-06,segunda-feira,0,PH SUL (PF),IFCO,6424,1118.0,3
2023-03-06,segunda-feira,0,PH UBAJARA,IFCO,6416,846.0,51
2023-03-06,segunda-feira,0,PH UBAJARA,IFCO,6424,175.0,15
2023-03-06,segunda-feira,0,TREB. MINAS,IFCO,6416,316.0,47
2023-03-06,segunda-feira,0,TREB. MINAS,IFCO,6424,108.0,49
2023-03-07,terça-feira,1,PH SUL (PF),HB,623,670.0,1
2023-03-07,terça-feira,1,PH SUL (PF),IFCO,6416,952.0,15
2023-03-07,terça-feira,1,PH SUL (PF),IFCO,6424,960.0,2
2023-03-07,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2023-03-07,terça-feira,1,PH UBAJARA,IFCO,6416,1161.0,72
2023-03-07,terça-feira,1,PH UBAJARA,IFCO,6424,191.0,16
2023-03-07,terça-feira,1,PH UBAJARA,IFCO,NAO_INFORMADO,49.0,1
2023-03-07,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,231.0,9
2023-03-07,terça-feira,1,TREB. MINAS,IFCO,6416,587.0,13
2023-03-07,terça-feira,1,TREB. MINAS,IFCO,6424,59.0,10
2023-03-08,quarta-feira,2,PH CORUMBA (PF),HB,623,500.0,2
2023-03-08,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,12.0,2
2023-03-08,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,719.0,37
2023-03-08,quarta-feira,2,PH SUL (PF),IFCO,6416,794.0,16
2023-03-08,quarta-feira,2,PH SUL (PF),IFCO,6424,1832.0,4
2023-03-08,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,8.0,1
2023-03-08,quarta-feira,2,PH UBAJARA,IFCO,6416,816.5,76
2023-03-08,quarta-feira,2,PH UBAJARA,IFCO,6424,273.0,11
2023-03-08,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,913.0,42
2023-03-08,quarta-feira,2,TREB. MINAS,IFCO,6416,280.0,42
2023-03-08,quarta-feira,2,TREB. MINAS,IFCO,6424,46.0,22
2023-03-09,quinta-feira,3,PH CORUMBA (PF),HB,623,540.0,2
2023-03-09,quinta-feira,3,PH CORUMBA (PF),HB,NAO_INFORMADO,65.0,3
2023-03-09,quinta-feira,3,PH CORUMBA (PF),IFCO,6424,520.0,1
2023-03-09,quinta-feira,3,PH SUL (PF),IFCO,6416,127.0,9
2023-03-09,quinta-feira,3,PH SUL (PF),IFCO,6424,1280.0,4
2023-03-09,quinta-feira,3,PH SUL (PF),IFCO,NAO_INFORMADO,5.0,1
2023-03-09,quinta-feira,3,PH UBAJARA,IFCO,6416,352.0,42
2023-03-09,quinta-feira,3,PH UBAJARA,IFCO,6424,53.0,11
2023-03-09,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,205.0,3
2023-03-09,quinta-feira,3,TREB. MINAS,IFCO,6416,955.0,34
2023-03-09,quinta-feira,3,TREB. MINAS,IFCO,6424,1.0,1
2023-03-10,sexta-feira,4,PH CORUMBA (PF),HB,623,660.0,2
2023-03-10,sexta-feira,4,PH SUL (PF),IFCO,6416,1109.0,21
2023-03-10,sexta-feira,4,PH SUL (PF),IFCO,6424,1600.0,3
2023-03-10,sexta-feira,4,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,2
2023-03-10,sexta-feira,4,PH UBAJARA,IFCO,6416,2.0,1
2023-03-10,sexta-feira,4,TREB. MINAS,IFCO,6416,465.0,21
2023-03-10,sexta-feira,4,TREB. MINAS,IFCO,6424,2.0,2
2023-03-11,sábado,5,PH CASCAVEL,IFCO,6424,400.0,2
2023-03-11,sábado,5,PH CORUMBA (PF),IFCO,6424,640.0,2
2023-03-11,sábado,5,PH SUL (PF),HB,623,670.0,2
2023-03-11,sábado,5,PH SUL (PF),IFCO,6416,1071.0,18
2023-03-11,sábado,5,PH SUL (PF),IFCO,6424,920.0,3
2023-03-11,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,2.0,1
2023-03-11,sábado,5,PH UBAJARA,IFCO,6416,854.0,24
2023-03-11,sábado,5,PH UBAJARA,IFCO,NAO_INFORMADO,55.0,1
2023-03-11,sábado,5,TREB. MINAS,IFCO,6416,1155.0,51
2023-03-11,sábado,5,TREB. MINAS,IFCO,6424,201.0,11
2023-03-13,segunda-feira,0,PH SUL (PF),HB,623,200.0,2
2023-03-13,segunda-feira,0,PH SUL (PF),IFCO,6416,1024.0,22
2023-03-13,segunda-feira,0,PH SUL (PF),IFCO,6424,2323.0,6
2023-03-13,segunda-feira,0,PH SUL (PF),IFCO,NAO_INFORMADO,6.0,1
2023-03-13,segunda-feira,0,PH UBAJARA,IFCO,6416,22.0,6
2023-03-13,segunda-feira,0,TREB. MINAS,IFCO,6416,763.0,43
2023-03-13,segunda-feira,0,TREB. MINAS,IFCO,6424,188.0,53
2023-03-14,terça-feira,1,PH CORUMBA (PF),HB,623,670.0,2
2023-03-14,terça-feira,1,PH SUL (PF),HB,623,870.0,4
2023-03-14,terça-feira,1,PH SUL (PF),IFCO,6416,999.0,16
2023-03-14,terça-feira,1,PH SUL (PF),IFCO,6424,2873.0,7
2023-03-14,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,2.0,1
2023-03-14,terça-feira,1,PH UBAJARA,IFCO,6416,788.0,53
2023-03-14,terça-feira,1,PH UBAJARA,IFCO,6424,400.0,24
2023-03-14,terça-feira,1,TREB. MINAS,IFCO,6416,214.38888888888889,11
2023-03-14,terça-feira,1,TREB. MINAS,IFCO,6424,2.0,1
2023-03-15,quarta-feira,2,PH CORUMBA (PF),HB,623,1170.0,4
2023-03-15,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,11.0,2
2023-03-15,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,2.0,1
2023-03-15,quarta-feira,2,PH SUL (PF),HB,623,1440.0,4
2023-03-15,quarta-feira,2,PH SUL (PF),IFCO,6416,801.0,13
2023-03-15,quarta-feira,2,PH SUL (PF),IFCO,6424,300.0,1
2023-03-15,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2023-03-15,quarta-feira,2,PH UBAJARA,IFCO,6416,1043.0,113
2023-03-15,quarta-feira,2,PH UBAJARA,IFCO,6424,303.0,18
2023-03-15,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,700.0,17
2023-03-15,quarta-feira,2,TREB. MINAS,IFCO,6416,770.0,56
2023-03-15,quarta-feira,2,TREB. MINAS,IFCO,6424,29.0,8
2023-03-16,quinta-feira,3,PH SUL (PF),HB,623,200.0,2
2023-03-16,quinta-feira,3,PH SUL (PF),IFCO,6416,346.0,9
2023-03-16,quinta-feira,3,PH SUL (PF),IFCO,6424,4400.0,7
2023-03-16,quinta-feira,3,PH SUL (PF),IFCO,NAO_INFORMADO,6.0,1
2023-03-16,quinta-feira,3,PH UBAJARA,IFCO,6416,299.0,57
2023-03-16,quinta-feira,3,PH UBAJARA,IFCO,6424,88.0,14
2023-03-16,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,565.0,19
2023-03-16,quinta-feira,3,TREB. MINAS,IFCO,6416,394.0,14
2023-03-16,quinta-feira,3,TREB. MINAS,IFCO,6424,5.0,3
2023-03-17,sexta-feira,4,PH SUL (PF),IFCO,6416,981.0,16
2023-03-17,sexta-feira,4,PH SUL (PF),IFCO,6424,2000.0,5
2023-03-17,sexta-feira,4,PH SUL (PF),IFCO,NAO_INFORMADO,5.0,2
2023-03-17,sexta-feira,4,TREB. MINAS,HB,NAO_INFORMADO,9.0,9
2023-03-17,sexta-feira,4,TREB. MINAS,IFCO,6416,922.0,41
2023-03-17,sexta-feira,4,TREB. MINAS,IFCO,6424,66.0,4
2023-03-18,sábado,5,PH CORUMBA (PF),HB,623,1018.0,3
2023-03-18,sábado,5,PH SUL (PF),HB,623,670.0,2
2023-03-18,sábado,5,PH SUL (PF),IFCO,6416,1813.0,19
2023-03-18,sábado,5,PH SUL (PF),IFCO,6424,2825.0,5
2023-03-18,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,7.0,1
2023-03-18,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,792.0,18
2023-03-18,sábado,5,TREB. MINAS,IFCO,6416,961.0,44
2023-03-18,sábado,5,TREB. MINAS,IFCO,6424,143.0,9
2023-03-20,segunda-feira,0,PH CASCAVEL,IFCO,6424,430.0,1
2023-03-20,segunda-feira,0,PH SUL (PF),IFCO,6416,668.0,13
2023-03-20,segunda-feira,0,PH SUL (PF),IFCO,6424,1760.0,2
2023-03-20,segunda-feira,0,PH SUL (PF),IFCO,NAO_INFORMADO,8.0,1
2023-03-20,segunda-feira,0,PH UBAJARA,IFCO,6416,617.0,50
2023-03-20,segunda-feira,0,PH UBAJARA,IFCO,6424,105.0,2
2023-03-20,segunda-feira,0,PH UBAJARA,IFCO,NAO_INFORMADO,27.0,1
2023-03-20,segunda-feira,0,TREB. MINAS,IFCO,6416,1054.0,40
2023-03-20,segunda-feira,0,TREB. MINAS,IFCO,6424,145.0,27
2023-03-21,terça-feira,1,PH CORUMBA (PF),HB,623,670.0,2
2023-03-21,terça-feira,1,PH SUL (PF),HB,623,200.0,2
2023-03-21,terça-feira,1,PH SUL (PF),IFCO,6416,577.0,13
2023-03-21,terça-feira,1,PH SUL (PF),IFCO,6424,1596.0,3
2023-03-21,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,6.0,1
2023-03-21,terça-feira,1,PH UBAJARA,IFCO,6416,404.9,54
2023-03-21,terça-feira,1,PH UBAJARA,IFCO,6424,185.0,20
2023-03-21,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,350.0,2
2023-03-21,terça-feira,1,TREB. MINAS,IFCO,6416,792.5555555555557,11
2023-03-21,terça-feira,1,TREB. MINAS,IFCO,6424,2.0,1
2023-03-22,quarta-feira,2,PH CORUMBA (PF),HB,623,668.0,2
2023-03-22,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,16.0,2
2023-03-22,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,93.0,6
2023-03-22,quarta-feira,2,PH SUL (PF),HB,623,870.0,4
2023-03-22,quarta-feira,2,PH SUL (PF),IFCO,6416,923.0,14
2023-03-22,quarta-feira,2,PH SUL (PF),IFCO,6424,1140.0,4
2023-03-22,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,4.0,1
2023-03-22,quarta-feira,2,PH UBAJARA,IFCO,6416,725.0,95
2023-03-22,quarta-feira,2,PH UBAJARA,IFCO,6424,290.0,20
2023-03-22,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,475.0,12
2023-03-22,quarta-feira,2,TREB. MINAS,IFCO,6416,552.2777777777778,40
2023-03-22,quarta-feira,2,TREB. MINAS,IFCO,6424,82.0,10
2023-03-23,quinta-feira,3,PH SUL (PF),HB,623,830.0,4
2023-03-23,quinta-feira,3,PH SUL (PF),IFCO,6416,239.0,9
2023-03-23,quinta-feira,3,PH SUL (PF),IFCO,6424,800.0,3
2023-03-23,quinta-feira,3,PH SUL (PF),IFCO,NAO_INFORMADO,5.0,1
2023-03-23,quinta-feira,3,PH UBAJARA,IFCO,6416,530.0,39
2023-03-23,quinta-feira,3,PH UBAJARA,IFCO,6424,12.0,1
2023-03-23,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,913.0,25
2023-03-23,quinta-feira,3,TREB. MINAS,IFCO,6416,1125.0,31
2023-03-23,quinta-feira,3,TREB. MINAS,IFCO,6424,3.0,1
2023-03-24,sexta-feira,4,PH CORUMBA (PF),IFCO,6424,49.0,2
2023-03-24,sexta-feira,4,PH SUL (PF),HB,623,500.0,2
2023-03-24,sexta-feira,4,PH SUL (PF),IFCO,6416,1111.0,20
2023-03-24,sexta-feira,4,PH SUL (PF),IFCO,6424,876.0,3
2023-03-24,sexta-feira,4,PH SUL (PF),IFCO,NAO_INFORMADO,4.0,2
2023-03-24,sexta-feira,4,PH UBAJARA,IFCO,6416,26.0,7
2023-03-24,sexta-feira,4,PH UBAJARA,IFCO,6424,8.0,3
2023-03-24,sexta-feira,4,TREB. MINAS,IFCO,6416,491.0,31
2023-03-24,sexta-feira,4,TREB. MINAS,IFCO,6424,11.0,4
2023-03-25,sábado,5,PH CORUMBA (PF),HB,623,670.0,1
2023-03-25,sábado,5,PH SUL (PF),IFCO,6416,856.0,13
2023-03-25,sábado,5,PH SUL (PF),IFCO,6424,1714.0,4
2023-03-25,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,2.0,1
2023-03-25,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,233.0,1
2023-03-25,sábado,5,TREB. MINAS,IFCO,6416,877.0,42
2023-03-25,sábado,5,TREB. MINAS,IFCO,6424,185.0,7
2023-03-27,segunda-feira,0,PH SUL (PF),IFCO,6416,669.0,12
2023-03-27,segunda-feira,0,PH SUL (PF),IFCO,6424,480.0,2
2023-03-27,segunda-feira,0,PH SUL (PF),IFCO,NAO_INFORMADO,5.0,1
2023-03-27,segunda-feira,0,PH UBAJARA,IFCO,6416,1249.0,50
2023-03-27,segunda-feira,0,PH UBAJARA,IFCO,6424,382.0,27
2023-03-27,segunda-feira,0,TREB. MINAS,IFCO,6416,407.0,36
2023-03-27,segunda-feira,0,TREB. MINAS,IFCO,6424,82.0,42
2023-03-28,terça-feira,1,PH CASCAVEL,IFCO,6424,600.0,2
2023-03-28,terça-feira,1,PH CORUMBA (PF),HB,623,500.0,2
2023-03-28,terça-feira,1,PH CORUMBA (PF),IFCO,6424,636.0,2
2023-03-28,terça-feira,1,PH SUL (PF),IFCO,6416,695.0,14
2023-03-28,terça-feira,1,PH SUL (PF),IFCO,6424,876.0,3
2023-03-28,terça-feira,1,PH SUL (PF),IFCO,NAO_INFORMADO,3.0,1
2023-03-28,terça-feira,1,PH UBAJARA,IFCO,6416,1085.0,75
2023-03-28,terça-feira,1,PH UBAJARA,IFCO,6424,217.0,16
2023-03-28,terça-feira,1,PH UBAJARA,IFCO,NAO_INFORMADO,26.0,1
2023-03-28,terça-feira,1,TREB. MINAS,HB,NAO_INFORMADO,274.0,15
2023-03-28,terça-feira,1,TREB. MINAS,IFCO,6416,503.0,37
2023-03-28,terça-feira,1,TREB. MINAS,IFCO,6424,174.0,5
2023-03-29,quarta-feira,2,PH CORUMBA (PF),HB,623,680.0,2
2023-03-29,quarta-feira,2,PH CORUMBA (PF),IFCO,6416,24.0,4
2023-03-29,quarta-feira,2,PH CORUMBA (PF),IFCO,6424,107.0,6
2023-03-29,quarta-feira,2,PH SUL (PF),IFCO,6416,877.0,21
2023-03-29,quarta-feira,2,PH SUL (PF),IFCO,6424,780.0,2
2023-03-29,quarta-feira,2,PH SUL (PF),IFCO,NAO_INFORMADO,2.0,1
2023-03-29,quarta-feira,2,PH UBAJARA,IFCO,6416,1062.0,99
2023-03-29,quarta-feira,2,PH UBAJARA,IFCO,6424,292.0,19
2023-03-29,quarta-feira,2,TREB. MINAS,HB,623,670.0,1
2023-03-29,quarta-feira,2,TREB. MINAS,HB,NAO_INFORMADO,191.0,5
2023-03-29,quarta-feira,2,TREB. MINAS,IFCO,6416,1312.0,69
2023-03-29,quarta-feira,2,TREB. MINAS,IFCO,6424,210.0,12
2023-03-30,quinta-feira,3,PH CORUMBA (PF),IFCO,6416,200.0,1
2023-03-30,quinta-feira,3,PH SUL (PF),IFCO,6416,151.0,9
2023-03-30,quinta-feira,3,PH SUL (PF),IFCO,6424,240.0,1
2023-03-30,quinta-feira,3,PH SUL (PF),IFCO,NAO_INFORMADO,1.0,1
2023-03-30,quinta-feira,3,PH UBAJARA,IFCO,6416,299.0,38
2023-03-30,quinta-feira,3,PH UBAJARA,IFCO,6424,328.0,15
2023-03-30,quinta-feira,3,TREB. MINAS,HB,623,315.0,1
2023-03-30,quinta-feira,3,TREB. MINAS,HB,NAO_INFORMADO,654.0,28
2023-03-30,quinta-feira,3,TREB. MINAS,IFCO,6416,617.0,16
2023-03-30,quinta-feira,3,TREB. MINAS,IFCO,6424,642.0,2
2023-03-31,sexta-feira,4,PH CORUMBA (PF),IFCO,6424,640.0,1
2023-03-31,sexta-feira,4,PH SUL (PF),IFCO,6416,1115.0,21
2023-03-31,sexta-feira,4,PH SUL (PF),IFCO,6424,1360.0,2
2023-03-31,sexta-feira,4,PH SUL (PF),IFCO,NAO_INFORMADO,2.0,1
2023-03-31,sexta-feira,4,PH UBAJARA,IFCO,6416,278.0,19
2023-03-31,sexta-feira,4,PH UBAJARA,IFCO,6424,7.0,1
2023-03-31,sexta-feira,4,TREB. MINAS,HB,623,560.0,1
2023-03-31,sexta-feira,4,TREB. MINAS,IFCO,6416,373.0,22
2023-03-31,sexta-feira,4,TREB. MINAS,IFCO,6424,642.0,4
2023-04-01,sábado,5,PH CORUMBA (PF),HB,623,670.0,2
2023-04-01,sábado,5,PH SUL (PF),IFCO,6416,1272.0,10
2023-04-01,sábado,5,PH SUL (PF),IFCO,6424,878.0,2
2023-04-01,sábado,5,PH SUL (PF),IFCO,NAO_INFORMADO,9.0,1
2023-04-01,sábado,5,PH UBAJARA,IFCO,6416,1.0,1
2023-04-01,sábado,5,TREB. MINAS,HB,NAO_INFORMADO,517.0,3
2023-04-01,sábado,5,TREB. MINAS,IFCO,6416,1511.0,54
2023-04-01,sábado,5,TREB. MINAS,IFCO,6424,1466.0,22
2023-04-03,segunda-feira,0,PH CASCAVEL,IFCO,6424,1075.0,2
2023-04-03,segunda-feira,0,PH CORUMBA (PF),HB,623,670.0,2
2023-04-03,segunda-feira,0,PH SUL (PF),IFCO,6416,695.0,6
2023-04-03,segunda-feira,0,PH UBAJARA,IFCO,6416,564.0,95
2023-04-03,segunda-feira,0,PH UBAJARA,IFCO,6424,205.0,34
2023-04-03,segunda-feira,0,TREB. MINAS,HB,NAO_INFORMADO,720.0,2
2023-04-03,segunda-feira,0,TREB. MINAS,IFCO,6416,746.0,42
2023-04-03,segunda-feira,0,TREB. MINAS,IFCO,6424,822.0,46
2023-04-04,terça-feira,1,PH CORUMBA (PF),IFCO,6424,560.0,2
2023-04-04,terça-feira,1,PH SUL (PF),IFCO,6416,792.0,5
